word,difficulty,trickiness,band,band_label,aoa,syllables,letters,phonemes,freq_pm,pct_known,pos,patterns
truck,1,3,1,Kindergarten,3.79,1,5,4,72.86,1.0,Noun,
teach,1,5,1,Kindergarten,4.67,1,5,3,72.84,1.0,Verb,
green,1,6,1,Kindergarten,3.79,1,5,4,72.47,1.0,Adjective,double-letter
ground,1,3,1,Kindergarten,4.89,1,6,5,72.47,1.0,Noun,
cash,1,2,1,Kindergarten,4.84,1,4,3,72.43,1.0,Noun,
forward,1,4,1,Kindergarten,4.24,2,7,6,72.33,1.0,Adverb,
park,1,1,1,Kindergarten,4.47,1,4,4,72.12,1.0,Noun,
mommy,1,6,1,Kindergarten,2.5,2,5,4,70.92,1.0,Noun,double-letter
upstairs,1,8,1,Kindergarten,3.86,2,8,7,70.73,1.0,Adverb,silent-p
wall,1,5,1,Kindergarten,3.79,1,4,3,70.69,1.0,Noun,double-letter
push,1,2,1,Kindergarten,4.26,1,4,3,70.55,1.0,Verb,
jump,1,1,1,Kindergarten,2.84,1,4,4,69.82,1.0,Verb,
nose,1,2,1,Kindergarten,2.95,1,4,3,69.75,1.0,Noun,
hide,1,2,1,Kindergarten,4.47,1,4,3,69.69,1.0,Verb,
sun,1,1,1,Kindergarten,3.4,1,3,3,69.67,1.0,Noun,
share,1,5,1,Kindergarten,4.84,1,5,3,69.51,1.0,Verb,
fear,1,2,1,Kindergarten,4.79,1,4,3,69.08,1.0,Noun,
tape,1,2,1,Kindergarten,4.42,1,4,3,68.84,1.0,Noun,
nine,1,2,1,Kindergarten,3.23,1,4,3,67.47,1.0,Number,
pop,1,1,1,Kindergarten,4.48,1,3,3,67.47,1.0,Interjection,
round,1,3,1,Kindergarten,4.75,1,5,4,66.53,1.0,Adjective,
dirty,1,3,1,Kindergarten,4.55,2,5,4,66.45,1.0,Adjective,
cat,1,1,1,Kindergarten,3.68,1,3,3,66.33,1.0,Noun,
breakfast,1,4,1,Kindergarten,3.47,2,9,8,66.29,1.0,Noun,
cry,1,1,1,Kindergarten,2.78,1,3,3,65.65,1.0,Verb,
smoke,1,3,1,Kindergarten,4.0,1,5,4,65.43,1.0,Verb,
arm,1,1,1,Kindergarten,3.26,1,3,3,65.41,1.0,Noun,
tree,1,5,1,Kindergarten,3.57,1,4,3,65.0,1.0,Noun,double-letter
foot,1,5,1,Kindergarten,3.44,1,4,3,64.92,1.0,Noun,double-letter
knock,1,9,1,Kindergarten,4.63,1,5,3,64.69,1.0,Verb,silent-k
hat,1,1,1,Kindergarten,3.33,1,3,3,64.18,1.0,Noun,
sad,1,1,1,Kindergarten,3.24,1,3,3,63.37,1.0,Adjective,
roll,1,5,1,Kindergarten,4.47,1,4,3,63.27,1.0,Verb,double-letter
laugh,1,9,1,Kindergarten,3.79,1,5,3,62.86,1.0,Verb,gh
chicken,1,6,1,Kindergarten,3.26,2,7,5,61.73,1.0,Noun,
bathroom,1,9,1,Kindergarten,3.0,2,8,6,61.67,1.0,Noun,double-letter
weekend,1,7,1,Kindergarten,4.79,2,7,6,61.14,1.0,Noun,double-letter
glass,1,6,1,Kindergarten,4.47,1,5,4,60.71,1.0,Noun,double-letter
brown,1,2,1,Kindergarten,4.2,1,5,4,60.12,1.0,Name,
sea,1,1,1,Kindergarten,4.74,1,3,2,59.84,1.0,Noun,
arms,1,1,1,Kindergarten,3.74,1,4,4,59.8,1.0,Noun,
neck,1,2,1,Kindergarten,3.0,1,4,3,59.51,1.0,Noun,
grow,1,2,1,Kindergarten,4.79,1,4,3,59.49,1.0,Verb,
wind,1,1,1,Kindergarten,3.89,1,4,4,59.37,1.0,Noun,
low,1,1,1,Kindergarten,4.7,1,3,2,59.14,1.0,Adjective,
angry,1,1,1,Kindergarten,4.45,2,5,5,58.98,1.0,Adjective,
bunch,1,2,1,Kindergarten,4.89,1,5,4,58.88,1.0,Noun,
pants,1,1,1,Kindergarten,3.23,1,5,5,58.75,1.0,Noun,
clock,1,2,1,Kindergarten,4.42,1,5,4,58.63,1.0,Noun,
kitchen,1,6,1,Kindergarten,3.68,2,7,5,58.31,1.0,Noun,
smile,1,3,1,Kindergarten,3.51,1,5,4,58.0,1.0,Noun,
bear,1,2,1,Kindergarten,3.58,1,4,3,57.41,1.0,Noun,
silly,1,6,1,Kindergarten,4.17,2,5,4,57.1,1.0,Adjective,double-letter
begin,1,1,1,Kindergarten,4.84,2,5,5,56.98,1.0,Verb,
reach,1,5,1,Kindergarten,4.89,1,5,3,56.92,1.0,Verb,
beach,1,5,1,Kindergarten,4.8,1,5,3,56.63,1.0,Noun,
heaven,1,3,1,Kindergarten,4.22,2,6,5,56.61,1.0,Noun,
leg,1,1,1,Kindergarten,3.0,1,3,3,56.51,1.0,Noun,
writing,1,9,1,Kindergarten,4.77,2,7,5,55.92,1.0,Verb,silent-w
teacher,1,8,1,Kindergarten,4.55,2,7,4,55.73,1.0,Noun,
river,1,3,1,Kindergarten,4.9,2,5,4,55.47,1.0,Noun,
burn,1,2,1,Kindergarten,4.72,1,4,3,55.22,1.0,Verb,
aunt,1,2,1,Kindergarten,3.8,1,4,3,55.2,1.0,Noun,
cross,1,6,1,Kindergarten,4.74,1,5,4,55.04,1.0,Verb,double-letter
queen,1,6,1,Kindergarten,4.42,1,5,4,54.69,1.0,Noun,double-letter
dancing,1,4,1,Kindergarten,4.09,2,7,6,54.39,0.95,Verb,
warm,1,1,1,Kindergarten,4.65,1,4,4,52.14,1.0,Adjective,
treat,1,3,1,Kindergarten,4.61,1,5,4,51.88,1.0,Verb,
cup,1,1,1,Kindergarten,3.57,1,3,3,51.65,1.0,Noun,
taste,1,3,1,Kindergarten,4.26,1,5,4,51.31,1.0,Noun,
bottle,1,7,1,Kindergarten,3.56,2,6,5,50.75,1.0,Noun,double-letter
moon,1,5,1,Kindergarten,4.83,1,4,3,49.96,1.0,Noun,double-letter
asleep,1,7,1,Kindergarten,4.47,2,6,5,49.82,1.0,Adjective,double-letter
chair,1,5,1,Kindergarten,3.43,1,5,3,49.24,1.0,Noun,
rain,1,2,1,Kindergarten,3.6,1,4,3,48.9,1.0,Noun,
above,1,3,1,Kindergarten,4.55,2,5,4,48.88,1.0,Preposition,
cousin,1,3,1,Kindergarten,4.95,2,6,5,48.84,1.0,Noun,
breathe,1,8,1,Kindergarten,4.11,1,7,4,48.51,1.0,Verb,
huge,1,1,1,Kindergarten,4.9,1,4,4,48.37,1.0,Adjective,
rule,1,2,1,Kindergarten,4.72,1,4,3,48.14,1.0,Noun,
build,1,2,1,Kindergarten,4.45,1,5,4,48.08,1.0,Verb,
choose,1,9,1,Kindergarten,4.74,1,6,3,48.06,1.0,Verb,double-letter
driver,1,3,1,Kindergarten,4.95,2,6,5,47.37,1.0,Noun,
heavy,1,3,1,Kindergarten,4.05,2,5,4,47.29,1.0,Adjective,
empty,1,1,1,Kindergarten,4.79,2,5,5,47.24,1.0,Adjective,
dumb,1,6,1,Kindergarten,4.5,1,4,3,46.96,1.0,Adjective,silent-b
knife,1,9,1,Kindergarten,4.15,1,5,3,46.8,1.0,Noun,silent-k
shirt,1,5,1,Kindergarten,3.53,1,5,3,46.37,1.0,Noun,
dig,1,1,1,Kindergarten,4.19,1,3,3,46.22,1.0,Verb,
size,1,2,1,Kindergarten,4.84,1,4,3,46.14,1.0,Noun,
grandma,1,6,1,Kindergarten,2.58,2,7,5,45.59,1.0,Noun,
cook,1,5,1,Kindergarten,4.22,1,4,3,45.57,1.0,Verb,double-letter
animal,1,2,1,Kindergarten,2.89,3,6,6,45.49,1.0,Noun,
bird,1,2,1,Kindergarten,3.52,1,4,3,45.45,1.0,Noun,
cake,1,2,1,Kindergarten,3.26,1,4,3,45.06,1.0,Noun,
sky,1,1,1,Kindergarten,4.17,1,3,3,44.8,1.0,Noun,
tie,1,5,1,Kindergarten,4.74,1,3,2,44.43,1.0,Verb,ie/ei
skin,1,1,1,Kindergarten,4.48,1,4,4,44.04,1.0,Noun,
danger,1,3,1,Kindergarten,4.61,2,6,5,43.67,1.0,Noun,
meat,1,2,1,Kindergarten,4.42,1,4,3,43.65,1.0,Noun,
dry,1,1,1,Kindergarten,4.11,1,3,3,42.82,1.0,Adjective,
papa,1,1,1,Kindergarten,3.05,2,4,4,42.59,1.0,Noun,
milk,1,1,1,Kindergarten,3.37,1,4,4,42.53,1.0,Noun,
feed,1,5,1,Kindergarten,4.17,1,4,3,42.39,1.0,Verb,double-letter
ugly,1,1,1,Kindergarten,4.17,2,4,4,42.16,1.0,Adjective,
coat,1,2,1,Kindergarten,3.58,1,4,3,42.08,1.0,Noun,
shower,1,8,1,Kindergarten,4.72,2,6,3,41.12,1.0,Noun,
bite,1,2,1,Kindergarten,3.58,1,4,3,40.78,1.0,Verb,
wash,1,2,1,Kindergarten,4.0,1,4,3,40.73,1.0,Verb,
stone,1,3,1,Kindergarten,4.44,1,5,4,40.63,1.0,Noun,
block,1,2,1,Kindergarten,4.79,1,5,4,40.53,1.0,Noun,
draw,1,2,1,Kindergarten,4.11,1,4,3,40.41,1.0,Verb,
pretend,1,2,1,Kindergarten,4.56,2,7,7,40.31,1.0,Verb,
loud,1,2,1,Kindergarten,4.54,1,4,3,39.82,1.0,Adverb,
princess,1,7,1,Kindergarten,3.95,2,8,7,39.59,1.0,Noun,double-letter
color,1,3,1,Kindergarten,4.0,2,5,4,39.43,1.0,Noun,
bell,1,5,1,Kindergarten,3.89,1,4,3,39.33,1.0,Noun,double-letter
naked,1,1,1,Kindergarten,4.68,2,5,5,39.25,1.0,Adjective,
wet,1,1,1,Kindergarten,2.47,1,3,3,39.22,1.0,Adjective,
pig,1,1,1,Kindergarten,3.84,1,3,3,39.14,1.0,Noun,
cheese,1,9,1,Kindergarten,4.33,1,6,3,39.04,1.0,Noun,double-letter
downstairs,1,7,1,Kindergarten,3.91,2,10,8,38.92,1.0,Adverb,
monster,1,4,1,Kindergarten,4.58,2,7,6,38.86,1.0,Noun,
sugar,1,3,1,Kindergarten,3.95,2,5,4,37.76,1.0,Noun,
hill,1,5,1,Kindergarten,3.47,1,4,3,37.55,1.0,Noun,double-letter
football,1,9,1,Kindergarten,4.84,2,8,6,37.53,1.0,Noun,double-letter
mail,1,2,1,Kindergarten,4.65,1,4,3,36.84,1.0,Noun,
paint,1,2,1,Kindergarten,4.45,1,5,4,36.8,1.0,Verb,
bedroom,1,7,1,Kindergarten,3.9,2,7,6,36.71,1.0,Noun,double-letter
finger,1,3,1,Kindergarten,3.43,2,6,5,36.67,1.0,Noun,
lake,1,2,1,Kindergarten,4.61,1,4,3,36.0,1.0,Noun,
candy,1,1,1,Kindergarten,4.0,2,5,5,35.78,1.0,Noun,
pocket,1,3,1,Kindergarten,4.74,2,6,5,35.71,1.0,Noun,
ours,1,3,1,Kindergarten,4.6,2,4,3,35.31,1.0,Pronoun,
liar,1,3,1,Kindergarten,4.89,2,4,3,35.14,1.0,Noun,
noise,1,5,1,Kindergarten,4.5,1,5,3,34.88,1.0,Noun,
medicine,1,5,1,Kindergarten,4.89,3,8,7,34.2,1.0,Noun,
lift,1,1,1,Kindergarten,4.74,1,4,4,34.14,1.0,Verb,
yellow,1,8,1,Kindergarten,3.2,2,6,4,33.8,1.0,Adjective,double-letter
scare,1,5,1,Kindergarten,4.22,1,5,4,33.57,1.0,Verb,sc
monkey,1,3,1,Kindergarten,4.21,2,6,5,33.51,1.0,Noun,
pizza,1,4,1,Kindergarten,4.67,2,5,5,33.51,1.0,Noun,double-letter
toast,1,3,1,Kindergarten,4.67,1,5,4,33.47,1.0,Noun,
jacket,1,3,1,Kindergarten,3.95,2,6,5,33.41,1.0,Noun,
glasses,1,7,1,Kindergarten,4.35,2,7,6,33.12,1.0,Noun,double-letter
grandpa,1,2,1,Kindergarten,3.06,2,7,7,32.57,1.0,Noun,
tall,1,5,1,Kindergarten,4.95,1,4,3,32.33,1.0,Adjective,double-letter
freeze,1,8,1,Kindergarten,4.89,1,6,4,32.16,1.0,Verb,double-letter
soft,1,1,1,Kindergarten,3.95,1,4,4,32.02,1.0,Adjective,
ear,1,1,1,Kindergarten,3.63,1,3,2,32.0,1.0,Noun,
swim,1,1,1,Kindergarten,4.17,1,4,4,31.8,1.0,Verb,
square,1,3,1,Kindergarten,4.11,1,6,5,31.76,1.0,Noun,
snow,1,2,1,Kindergarten,4.11,1,4,3,31.35,1.0,Noun,
tongue,1,7,1,Kindergarten,4.47,1,6,3,31.16,1.0,Noun,
bath,1,2,1,Kindergarten,3.23,1,4,3,31.12,1.0,Noun,
storm,1,1,1,Kindergarten,4.94,1,5,5,30.86,1.0,Noun,
shoe,1,4,1,Kindergarten,2.6,1,4,2,30.39,1.0,Noun,
ocean,1,3,1,Kindergarten,4.74,2,5,4,30.29,1.0,Noun,
shape,1,5,1,Kindergarten,4.47,1,5,3,30.24,1.0,Noun,
farm,1,1,1,Kindergarten,3.85,1,4,4,30.04,1.0,Noun,
shopping,1,10,1,Kindergarten,4.7,2,8,5,30.0,1.0,Noun,double-letter
chocolate,1,8,1,Kindergarten,3.33,2,9,6,29.39,1.0,Noun,
woods,1,6,1,Kindergarten,4.93,1,5,4,29.06,1.0,Noun,double-letter
toilet,1,3,1,Kindergarten,3.54,2,6,5,28.9,1.0,Noun,
meal,1,2,1,Kindergarten,4.74,1,4,3,28.86,1.0,Noun,
pie,1,5,1,Kindergarten,3.67,1,3,2,28.75,1.0,Noun,ie/ei
pink,1,1,1,Kindergarten,3.8,1,4,4,28.47,1.0,Adjective,
bread,1,2,1,Kindergarten,3.58,1,5,4,28.33,1.0,Noun,
switch,1,5,1,Kindergarten,4.78,1,6,4,28.12,1.0,Verb,
witch,1,5,1,Kindergarten,4.78,1,5,3,27.65,1.0,Noun,
plant,1,1,1,Kindergarten,3.95,1,5,5,27.61,1.0,Noun,
bull,1,5,1,Kindergarten,4.53,1,4,3,27.51,1.0,Noun,double-letter
wire,1,3,1,Kindergarten,4.89,2,4,3,27.51,1.0,Noun,
giant,1,1,1,Kindergarten,4.72,2,5,5,27.06,1.0,Adjective,
wheel,1,8,1,Kindergarten,4.4,1,5,3,27.06,1.0,Noun,double-letter
stranger,1,4,1,Kindergarten,4.53,2,8,7,27.0,1.0,Noun,
tear,1,2,1,Kindergarten,4.89,1,4,3,27.0,1.0,Verb,
wood,1,5,1,Kindergarten,4.58,1,4,3,27.0,1.0,Noun,double-letter
juice,1,5,1,Kindergarten,4.4,1,5,3,26.88,1.0,Noun,
awake,1,3,1,Kindergarten,4.67,2,5,4,26.71,1.0,Adjective,
kitty,1,6,1,Kindergarten,3.54,2,5,4,26.71,1.0,Name,double-letter
fourth,1,5,1,Kindergarten,4.68,1,6,4,26.45,1.0,Number,
scream,1,5,1,Kindergarten,4.2,1,6,5,26.41,1.0,Verb,sc
winter,1,4,1,Kindergarten,4.38,2,6,5,26.22,1.0,Noun,
scary,1,3,1,Kindergarten,4.26,2,5,5,26.2,1.0,Adjective,sc
shoulder,1,8,1,Kindergarten,4.5,2,8,5,26.2,1.0,Noun,
garbage,1,4,1,Kindergarten,4.89,2,7,6,26.1,1.0,Noun,
egg,1,5,1,Kindergarten,3.89,1,3,2,26.04,1.0,Noun,double-letter
friendly,1,7,1,Kindergarten,4.5,2,8,7,26.04,1.0,Adjective,ie/ei
rooms,1,6,1,Kindergarten,4.11,1,5,4,26.0,1.0,Noun,double-letter
swing,1,3,1,Kindergarten,4.16,1,5,4,25.98,1.0,Verb,
bike,1,2,1,Kindergarten,4.79,1,4,3,25.88,1.0,Noun,
dirt,1,2,1,Kindergarten,3.83,1,4,3,25.69,1.0,Noun,
plate,1,2,1,Kindergarten,3.84,1,5,4,25.65,1.0,Noun,
cow,1,1,1,Kindergarten,3.94,1,3,2,25.51,1.0,Noun,
silence,1,7,1,Kindergarten,4.6,2,7,6,25.37,1.0,Noun,-ence
baseball,1,9,1,Kindergarten,4.83,2,8,6,25.25,1.0,Noun,double-letter
yard,1,1,1,Kindergarten,3.94,1,4,4,25.06,1.0,Noun,
doll,1,5,1,Kindergarten,3.68,1,4,3,24.76,1.0,Noun,double-letter
duck,1,2,1,Kindergarten,3.5,1,4,3,24.76,1.0,Noun,
steps,1,5,1,Kindergarten,3.67,1,5,5,24.69,1.0,Noun,silent-p
belt,1,1,1,Kindergarten,4.62,1,4,4,24.35,1.0,Noun,
penny,1,6,1,Kindergarten,4.67,2,5,4,24.29,1.0,Noun,double-letter
mirror,1,8,1,Kindergarten,4.89,2,6,4,24.18,1.0,Noun,double-letter
tail,1,2,1,Kindergarten,3.7,1,4,3,23.9,1.0,Noun,
pa,1,1,1,Kindergarten,4.6,1,2,2,23.88,0.77,Name,
stairs,1,3,1,Kindergarten,4.22,1,6,5,23.76,1.0,Noun,
apple,1,6,1,Kindergarten,4.15,2,5,4,23.67,1.0,Noun,double-letter
fishing,1,6,1,Kindergarten,4.72,2,7,5,23.61,1.0,Noun,
couch,1,5,1,Kindergarten,3.74,1,5,3,23.47,1.0,Noun,
silent,1,1,1,Kindergarten,4.42,2,6,6,23.0,1.0,Adjective,
library,1,2,1,Kindergarten,4.95,3,7,7,22.94,1.0,Noun,
flower,1,6,1,Kindergarten,3.11,2,6,4,22.76,1.0,Noun,
turkey,1,6,1,Kindergarten,3.95,2,6,4,22.61,1.0,Noun,
trash,1,3,1,Kindergarten,4.47,1,5,4,22.47,1.0,Noun,
orange,1,3,1,Kindergarten,3.26,2,6,5,22.31,1.0,Adjective,
sandwich,1,4,1,Kindergarten,4.79,2,8,7,21.92,1.0,Noun,
fruit,1,2,1,Kindergarten,3.63,1,5,4,21.73,1.0,Noun,
underwear,1,7,1,Kindergarten,3.94,3,9,7,21.67,1.0,Noun,
circle,1,3,1,Kindergarten,3.67,2,6,5,21.51,1.0,Noun,
bowl,1,2,1,Kindergarten,4.26,1,4,3,21.45,1.0,Noun,
wave,1,2,1,Kindergarten,4.26,1,4,3,21.25,1.0,Noun,
skip,1,1,1,Kindergarten,4.68,1,4,4,21.1,1.0,Verb,
horn,1,1,1,Kindergarten,4.84,1,4,4,21.08,1.0,Noun,
bug,1,1,1,Kindergarten,3.79,1,3,3,20.94,1.0,Noun,
rabbit,1,7,1,Kindergarten,3.94,2,6,5,20.94,1.0,Noun,double-letter
bat,1,1,1,Kindergarten,4.85,1,3,3,20.63,1.0,Noun,
sand,1,1,1,Kindergarten,4.63,1,4,4,20.29,1.0,Noun,
bow,1,1,1,Kindergarten,4.95,1,3,2,20.27,1.0,Noun,
wolf,1,1,1,Kindergarten,4.5,1,4,4,20.27,1.0,Noun,
wing,1,2,1,Kindergarten,4.79,1,4,3,20.24,1.0,Noun,
pet,1,1,1,Kindergarten,4.05,1,3,3,20.18,1.0,Noun,
swimming,1,9,1,Kindergarten,4.58,2,8,6,19.98,1.0,Noun,double-letter
soda,1,1,1,Kindergarten,4.42,2,4,4,19.84,1.0,Noun,
mask,1,1,1,Kindergarten,4.8,1,4,4,19.8,1.0,Noun,
argue,1,1,1,Kindergarten,4.61,2,5,5,19.75,1.0,Verb,
hug,1,1,1,Kindergarten,2.58,1,3,3,19.33,1.0,Noun,
boots,1,6,1,Kindergarten,4.86,1,5,4,19.16,1.0,Noun,double-letter
hop,1,1,1,Kindergarten,4.84,1,3,3,19.16,1.0,Verb,
mouse,1,5,1,Kindergarten,4.94,1,5,3,19.12,1.0,Noun,
cowboy,1,6,1,Kindergarten,4.55,2,6,4,18.98,1.0,Noun,
twelve,1,3,1,Kindergarten,4.48,1,6,5,18.82,1.0,Number,
coke,1,2,1,Kindergarten,4.74,1,4,3,18.59,1.0,Noun,
bunny,1,6,1,Kindergarten,4.5,2,5,4,18.55,1.0,Noun,double-letter
tiger,1,3,1,Kindergarten,4.0,2,5,4,18.53,1.0,Noun,
yell,1,5,1,Kindergarten,3.83,1,4,3,18.41,1.0,Verb,double-letter
bible,1,4,1,Kindergarten,4.95,2,5,5,18.33,1.0,Noun,-ible
pee,1,5,1,Kindergarten,3.89,1,3,2,18.14,1.0,Verb,double-letter
slide,1,3,1,Kindergarten,4.79,1,5,4,17.82,1.0,Verb,
darkness,1,10,1,Kindergarten,4.83,2,8,7,17.49,1.0,Noun,double-letter|silent-k
circus,1,3,1,Kindergarten,4.53,2,6,5,17.06,1.0,Noun,
turtle,1,3,1,Kindergarten,4.17,2,6,5,17.04,1.0,Noun,
sink,1,1,1,Kindergarten,4.47,1,4,4,16.92,1.0,Noun,
wipe,1,2,1,Kindergarten,4.83,1,4,3,16.88,1.0,Verb,
toy,1,2,1,Kindergarten,3.0,1,3,2,16.84,1.0,Noun,
grass,1,6,1,Kindergarten,3.94,1,5,4,16.78,1.0,Noun,double-letter
cookie,1,10,1,Kindergarten,3.37,2,6,4,16.71,1.0,Noun,double-letter|ie/ei
gentle,1,1,1,Kindergarten,4.89,2,6,6,16.55,1.0,Adjective,
unhappy,1,8,1,Kindergarten,4.89,3,7,6,16.53,1.0,Adjective,double-letter
shout,1,5,1,Kindergarten,4.72,1,5,3,16.45,1.0,Verb,
pin,1,1,1,Kindergarten,4.53,1,3,3,16.37,1.0,Noun,
behave,1,3,1,Kindergarten,4.28,2,6,5,16.24,1.0,Verb,
drawing,1,6,1,Kindergarten,4.83,2,7,5,16.02,1.0,Verb,
clown,1,2,1,Kindergarten,3.72,1,5,4,15.82,1.0,Noun,
hers,1,2,1,Kindergarten,4.39,1,4,3,15.73,1.0,Pronoun,
belly,1,6,1,Kindergarten,4.05,2,5,4,15.57,1.0,Noun,double-letter
lion,1,1,1,Kindergarten,4.42,2,4,4,15.35,1.0,Noun,
soap,1,2,1,Kindergarten,3.17,1,4,3,15.2,1.0,Noun,
rice,1,2,1,Kindergarten,3.72,1,4,3,15.08,1.0,Noun,
mud,1,1,1,Kindergarten,4.05,1,3,3,14.82,1.0,Noun,
knee,1,10,1,Kindergarten,4.42,1,4,2,14.69,1.0,Noun,double-letter|silent-k
adult,1,1,1,Kindergarten,4.68,2,5,5,14.29,1.0,Noun,
corn,1,1,1,Kindergarten,4.61,1,4,4,14.22,1.0,Noun,
brush,1,2,1,Kindergarten,3.78,1,5,4,14.16,1.0,Verb,
towel,1,3,1,Kindergarten,3.22,2,5,4,14.16,1.0,Noun,
costume,1,4,1,Kindergarten,4.17,2,7,6,14.14,1.0,Noun,
lightning,1,10,1,Kindergarten,4.76,2,9,6,14.14,1.0,Noun,gh
bush,1,2,1,Kindergarten,4.9,1,4,3,14.12,1.0,Noun,
polite,1,3,1,Kindergarten,4.63,2,6,5,13.94,1.0,Adjective,
zoo,1,5,1,Kindergarten,3.75,1,3,2,13.65,1.0,Noun,double-letter
barn,1,1,1,Kindergarten,4.5,1,4,4,13.59,1.0,Noun,
tooth,1,8,1,Kindergarten,3.61,1,5,3,13.57,1.0,Noun,double-letter
lap,1,1,1,Kindergarten,3.15,1,3,3,13.47,1.0,Noun,
sheep,1,8,1,Kindergarten,4.25,1,5,3,13.43,1.0,Noun,double-letter
gum,1,1,1,Kindergarten,4.89,1,3,3,13.39,1.0,Noun,
thunder,1,6,1,Kindergarten,4.89,2,7,5,13.31,1.0,Noun,
stink,1,1,1,Kindergarten,4.3,1,5,5,13.2,1.0,Verb,
parent,1,1,1,Kindergarten,4.22,2,6,6,13.14,1.0,Noun,
blanket,1,2,1,Kindergarten,3.61,2,7,7,12.98,1.0,Noun,
lamp,1,1,1,Kindergarten,4.0,1,4,4,12.88,1.0,Noun,
chin,1,2,1,Kindergarten,4.22,1,4,3,12.69,1.0,Noun,
toe,1,2,1,Kindergarten,3.0,1,3,2,12.69,1.0,Noun,
tub,1,1,1,Kindergarten,3.95,1,3,3,12.69,1.0,Noun,
string,1,3,1,Kindergarten,4.94,1,6,5,12.67,1.0,Noun,
nap,1,1,1,Kindergarten,2.53,1,3,3,12.65,1.0,Noun,
beard,1,2,1,Kindergarten,4.84,1,5,4,12.61,1.0,Noun,
slap,1,1,1,Kindergarten,4.67,1,4,4,12.47,1.0,Verb,
toss,1,5,1,Kindergarten,4.11,1,4,3,12.39,1.0,Verb,double-letter
bump,1,1,1,Kindergarten,4.35,1,4,4,12.35,1.0,Noun,
purple,1,3,1,Kindergarten,3.6,2,6,5,12.33,1.0,Adjective,
pan,1,1,1,Kindergarten,4.72,1,3,3,12.29,1.0,Noun,
thirsty,1,6,1,Kindergarten,3.89,2,7,5,12.29,1.0,Adjective,
crawl,1,2,1,Kindergarten,3.89,1,5,4,12.04,1.0,Verb,
lemon,1,1,1,Kindergarten,4.74,2,5,5,12.02,1.0,Noun,
farmer,1,3,1,Kindergarten,4.74,2,6,5,11.84,1.0,Noun,
sunshine,1,6,1,Kindergarten,4.58,2,8,6,11.84,1.0,Noun,
frog,1,1,1,Kindergarten,4.32,1,4,4,11.82,1.0,Noun,
thumb,1,9,1,Kindergarten,4.42,1,5,3,11.82,1.0,Noun,silent-b
cloud,1,2,1,Kindergarten,3.63,1,5,4,11.75,1.0,Noun,
boo,1,5,1,Kindergarten,3.78,1,3,2,11.69,1.0,Interjection,double-letter
ham,1,1,1,Kindergarten,4.1,1,3,3,11.59,1.0,Noun,
dish,1,2,1,Kindergarten,4.89,1,4,3,11.45,1.0,Noun,
puppy,1,6,1,Kindergarten,3.28,2,5,4,11.45,1.0,Noun,double-letter
pillow,1,8,1,Kindergarten,3.47,2,6,4,11.39,1.0,Noun,double-letter
potato,1,2,1,Kindergarten,4.84,3,6,6,11.29,1.0,Noun,
boot,1,5,1,Kindergarten,3.89,1,4,3,11.14,1.0,Noun,double-letter
lick,1,2,1,Kindergarten,4.3,1,4,3,10.96,1.0,Verb,
ouch,1,4,1,Kindergarten,2.42,1,4,2,10.96,1.0,Interjection,
airplane,1,6,1,Kindergarten,3.94,2,8,6,10.92,1.0,Noun,
clothing,1,6,1,Kindergarten,4.22,2,8,6,10.84,1.0,Noun,
pumpkin,1,2,1,Kindergarten,4.78,2,7,7,10.84,1.0,Noun,
lip,1,1,1,Kindergarten,3.79,1,3,3,10.75,1.0,Noun,
banana,1,2,1,Kindergarten,3.78,3,6,6,10.73,1.0,Noun,
tissue,1,7,1,Kindergarten,4.76,2,6,5,10.73,1.0,Noun,double-letter
lamb,1,6,1,Kindergarten,4.15,1,4,3,10.63,1.0,Noun,silent-b
rug,1,1,1,Kindergarten,4.61,1,3,3,10.41,1.0,Noun,
curtain,1,6,1,Kindergarten,4.95,2,7,5,10.29,1.0,Noun,
naughty,1,10,1,Kindergarten,4.9,2,7,4,10.25,1.0,Adjective,gh
worm,1,2,1,Kindergarten,3.89,1,4,3,10.12,1.0,Noun,
bleed,1,6,1,Kindergarten,4.28,1,5,4,10.1,1.0,Verb,double-letter
glove,1,2,1,Kindergarten,4.3,1,5,4,10.1,1.0,Noun,
spider,1,3,1,Kindergarten,3.43,2,6,5,10.1,1.0,Noun,
pencil,1,1,1,Kindergarten,4.06,2,6,6,9.86,1.0,Noun,
fridge,1,5,1,Kindergarten,4.67,1,6,4,9.84,1.0,Noun,
coin,1,2,1,Kindergarten,4.17,1,4,3,9.75,1.0,Noun,
bench,1,2,1,Kindergarten,4.21,1,5,4,9.67,1.0,Noun,
daylight,1,10,1,Kindergarten,4.94,2,8,5,9.57,1.0,Noun,gh
sweep,1,6,1,Kindergarten,4.2,1,5,4,9.51,1.0,Verb,double-letter
shorts,1,3,1,Kindergarten,3.95,1,6,5,9.41,1.0,Noun,
ladder,1,8,1,Kindergarten,4.4,2,6,4,9.25,1.0,Noun,double-letter
snack,1,3,1,Kindergarten,2.78,1,5,4,9.14,1.0,Noun,
popcorn,1,2,1,Kindergarten,4.17,2,7,7,9.12,1.0,Noun,
chew,1,4,1,Kindergarten,4.05,1,4,2,9.06,1.0,Verb,
sock,1,2,1,Kindergarten,2.94,1,4,3,8.98,1.0,Noun,
